sample_id,tissue,true_proportion,predicted_proportion,absolute_error
Mixture_119,Colon,0.000000,0.052013,0.052013
Mixture_119,Coronary,0.000000,0.000000,0.000000
Mixture_119,Cortex,0.153955,0.087559,0.066397
Mixture_119,Dermal,0.000000,0.000000,0.000000
Mixture_119,Epidermal,0.000000,0.032527,0.032527
Mixture_119,Gastric,0.000000,0.033635,0.033635
Mixture_119,Heart,0.000000,0.037221,0.037221
Mixture_119,Kidney,0.000000,0.000000,0.000000
Mixture_119,Liver,0.000000,0.075480,0.075480
Mixture_119,Lung,0.116735,0.082037,0.034698
Mixture_119,Neuron,0.371981,0.291245,0.080735
Mixture_119,Oligodendrocytes,0.000000,0.000000,0.000000
Mixture_119,Pancreas,0.000000,0.000000,0.000000
Mixture_119,Prostate,0.000000,0.035274,0.035274
Mixture_119,Skeletal,0.000000,0.000000,0.000000
Mixture_119,Small,0.000000,0.000000,0.000000
Mixture_12,Adipocytes,0.000000,0.023689,0.023689
Mixture_12,Aorta,0.000000,0.000000,0.000000
Mixture_12,Bladder,0.000000,0.000000,0.000000
Mixture_12,Blood,0.000000,0.038968,0.038968
Mixture_12,Bone,0.274068,0.126661,0.147407
Mixture_12,Cerebellum,0.000000,0.000000,0.000000
Mixture_12,Colon,0.000000,0.063467,0.063467
Mixture_12,Coronary,0.000000,0.000000,0.000000
Mixture_12,Cortex,0.000000,0.000000,0.000000
Mixture_12,Dermal,0.000000,0.029949,0.029949
Mixture_12,Epidermal,0.227572,0.147494,0.080078
Mixture_12,Gastric,0.000000,0.030863,0.030863
Mixture_12,Heart,0.230579,0.186851,0.043729
Mixture_12,Kidney,0.000000,0.024206,0.024206
Mixture_12,Liver,0.000000,0.025879,0.025879
Mixture_12,Lung,0.000000,0.036685,0.036685
Mixture_12,Neuron,0.000000,0.000000,0.000000
Mixture_12,Oligodendrocytes,0.061213,0.035366,0.025848
Mixture_12,Pancreas,0.000000,0.000000,0.000000
Mixture_12,Prostate,0.000000,0.026441,0.026441
Mixture_12,Skeletal,0.000000,0.023950,0.023950
Mixture_12,Small,0.206568,0.179530,0.027038
Mixture_120,Adipocytes,0.000000,0.000000,0.000000
Mixture_120,Aorta,0.208961,0.066606,0.142355
Mixture_120,Bladder,0.000000,0.022439,0.022439
Mixture_120,Blood,0.127266,0.078080,0.049186
Mixture_120,Bone,0.000000,0.033034,0.033034
Mixture_120,Cerebellum,0.000000,0.025906,0.025906
Mixture_120,Colon,0.000000,0.028887,0.028887
Mixture_120,Coronary,0.000000,0.000000,0.000000
Mixture_120,Cortex,0.266718,0.177208,0.089510
Mixture_120,Dermal,0.000000,0.000000,0.000000
Mixture_120,Epidermal,0.000000,0.036797,0.036797
Mixture_120,Gastric,0.000000,0.033976,0.033976
Mixture_120,Heart,0.000000,0.045316,0.045316
Mixture_120,Kidney,0.000000,0.000000,0.000000
Mixture_120,Liver,0.000000,0.037145,0.037145
Mixture_120,Lung,0.000000,0.038163,0.038163
Mixture_120,Neuron,0.310671,0.281154,0.029518
Mixture_120,Oligodendrocytes,0.000000,0.025572,0.025572
Mixture_120,Pancreas,0.000000,0.000000,0.000000
Mixture_120,Prostate,0.000000,0.042086,0.042086
Mixture_120,Skeletal,0.086385,0.027634,0.058751
Mixture_120,Small,0.000000,0.000000,0.000000
Mixture_121,Adipocytes,0.000000,0.000000,0.000000
Mixture_121,Aorta,0.000000,0.000000,0.000000
Mixture_121,Bladder,0.078195,0.023214,0.054981
Mixture_121,Blood,0.000000,0.000000,0.000000
Mixture_121,Bone,0.026880,0.057283,0.030403
Mixture_121,Cerebellum,0.166983,0.030168,0.136815
Mixture_121,Colon,0.000000,0.029004,0.029004
Mixture_121,Coronary,0.000000,0.000000,0.000000
Mixture_121,Cortex,0.000000,0.059897,0.059897
Mixture_121,Dermal,0.000000,0.024770,0.024770
Mixture_121,Epidermal,0.000000,0.032739,0.032739
Mixture_121,Gastric,0.482111,0.431091,0.051020
Mixture_121,Heart,0.000000,0.055567,0.055567
Mixture_121,Kidney,0.000000,0.023352,0.023352
Mixture_121,Liver,0.000000,0.051409,0.051409
Mixture_121,Lung,0.000000,0.031525,0.031525
Mixture_121,Neuron,0.000000,0.000000,0.000000
Mixture_121,Oligodendrocytes,0.000000,0.033051,0.033051
Mixture_121,Pancreas,0.000000,0.000000,0.000000
Mixture_121,Prostate,0.245831,0.116931,0.128900
Mixture_121,Skeletal,0.000000,0.000000,0.000000
Mixture_121,Small,0.000000,0.000000,0.000000
Mixture_122,Adipocytes,0.208372,0.129366,0.079007
Mixture_122,Aorta,0.000000,0.000000,0.000000
Mixture_122,Bladder,0.217836,0.082799,0.135037
Mixture_122,Blood,0.000000,0.024799,0.024799
Mixture_122,Bone,0.000000,0.043985,0.043985
Mixture_122,Cerebellum,0.064682,0.028585,0.036097
Mixture_122,Colon,0.000000,0.050179,0.050179
Mixture_122,Coronary,0.000000,0.000000,0.000000
Mixture_122,Cortex,0.000000,0.000000,0.000000
Mixture_122,Dermal,0.000000,0.000000,0.000000
Mixture_122,Epidermal,0.000000,0.000000,0.000000
Mixture_122,Gastric,0.000000,0.025596,0.025596
Mixture_122,Heart,0.000000,0.061820,0.061820
Mixture_122,Kidney,0.000000,0.000000,0.000000
Mixture_122,Liver,0.000000,0.000000,0.000000
Mixture_122,Lung,0.000000,0.029263,0.029263
Mixture_122,Neuron,0.000000,0.032497,0.032497
Mixture_122,Oligodendrocytes,0.414709,0.372783,0.041926
Mixture_122,Pancreas,0.094401,0.057518,0.036883
Mixture_122,Prostate,0.000000,0.060811,0.060811
Mixture_122,Skeletal,0.000000,0.000000,0.000000
Mixture_122,Small,0.000000,0.000000,0.000000
Mixture_123,Adipocytes,0.000000,0.000000,0.000000
Mixture_123,Aorta,0.000000,0.000000,0.000000
Mixture_123,Bladder,0.000000,0.000000,0.000000
Mixture_123,Blood,0.000000,0.033128,0.033128
Mixture_123,Bone,0.000000,0.000000,0.000000
Mixture_123,Cerebellum,0.000000,0.000000,0.000000
Mixture_123,Colon,0.249264,0.223499,0.025764
Mixture_123,Coronary,0.000000,0.000000,0.000000
Mixture_123,Cortex,0.000000,0.026847,0.026847
Mixture_123,Dermal,0.000000,0.000000,0.000000
Mixture_123,Epidermal,0.000000,0.000000,0.000000
Mixture_123,Gastric,0.000000,0.000000,0.000000
Mixture_123,Heart,0.000000,0.035430,0.035430
Mixture_123,Kidney,0.000000,0.000000,0.000000
Mixture_123,Liver,0.000000,0.201381,0.201381
Mixture_123,Lung,0.425986,0.341499,0.084486
Mixture_123,Neuron,0.000000,0.000000,0.000000
Mixture_123,Oligodendrocytes,0.000000,0.000000,0.000000
Mixture_123,Pancreas,0.324751,0.138216,0.186535
Mixture_123,Prostate,0.000000,0.000000,0.000000
Mixture_123,Skeletal,0.000000,0.000000,0.000000
Mixture_123,Small,0.000000,0.000000,0.000000
Mixture_124,Adipocytes,0.000000,0.023229,0.023229
Mixture_124,Aorta,0.000000,0.032763,0.032763
Mixture_124,Bladder,0.495262,0.321122,0.174140
Mixture_124,Blood,0.000000,0.029929,0.029929
Mixture_124,Bone,0.000000,0.000000,0.000000
Mixture_124,Cerebellum,0.241741,0.053146,0.188595
Mixture_124,Colon,0.185783,0.138069,0.047713
Mixture_124,Coronary,0.000000,0.042510,0.042510
Mixture_124,Cortex,0.000000,0.041481,0.041481
Mixture_124,Dermal,0.000000,0.022502,0.022502
Mixture_124,Epidermal,0.000000,0.032135,0.032135
Mixture_124,Gastric,0.000000,0.000000,0.000000
Mixture_124,Heart,0.000000,0.040913,0.040913
Mixture_124,Kidney,0.000000,0.000000,0.000000
Mixture_124,Liver,0.000000,0.068420,0.068420
Mixture_124,Lung,0.000000,0.028687,0.028687
Mixture_124,Neuron,0.000000,0.000000,0.000000
Mixture_124,Oligodendrocytes,0.000000,0.033199,0.033199
Mixture_124,Pancreas,0.000000,0.031053,0.031053
Mixture_124,Prostate,0.000000,0.028509,0.028509
Mixture_124,Skeletal,0.077214,0.032332,0.044882
Mixture_124,Small,0.000000,0.000000,0.000000
Mixture_125,Adipocytes,0.000000,0.000000,0.000000
Mixture_125,Aorta,0.000000,0.000000,0.000000
Mixture_125,Bladder,0.000000,0.000000,0.000000
Mixture_125,Blood,0.070378,0.032843,0.037535
Mixture_125,Bone,0.000000,0.038285,0.038285
Mixture_125,Cerebellum,0.000000,0.000000,0.000000
Mixture_125,Colon,0.000000,0.029659,0.029659
Mixture_125,Coronary,0.000000,0.000000,0.000000
Mixture_125,Cortex,0.000000,0.022725,0.022725
Mixture_125,Dermal,0.000000,0.000000,0.000000
Mixture_125,Epidermal,0.000000,0.035593,0.035593
Mixture_125,Gastric,0.000000,0.061438,0.061438
Mixture_125,Heart,0.000000,0.000000,0.000000
Mixture_125,Kidney,0.000000,0.000000,0.000000
Mixture_125,Liver,0.000000,0.026560,0.026560
Mixture_125,Lung,0.000000,0.035414,0.035414
Mixture_125,Neuron,0.307246,0.191804,0.115442
Mixture_125,Oligodendrocytes,0.000000,0.035371,0.035371
Mixture_125,Pancreas,0.000000,0.000000,0.000000
Mixture_125,Prostate,0.000000,0.028883,0.028883
Mixture_125,Skeletal,0.622377,0.461427,0.160949
Mixture_125,Small,0.000000,0.000000,0.000000
Mixture_126,Adipocytes,0.000000,0.000000,0.000000
Mixture_126,Aorta,0.000000,0.000000,0.000000
Mixture_126,Bladder,0.000000,0.000000,0.000000
Mixture_126,Blood,0.000000,0.033594,0.033594
Mixture_126,Bone,0.000000,0.036686,0.036686
Mixture_126,Cerebellum,0.000000,0.000000,0.000000
Mixture_126,Colon,0.029648,0.031606,0.001959
Mixture_126,Coronary,0.257011,0.175893,0.081118
Mixture_126,Cortex,0.000000,0.000000,0.000000
Mixture_126,Dermal,0.337182,0.159171,0.178011
Mixture_126,Epidermal,0.000000,0.000000,0.000000
Mixture_126,Gastric,0.000000,0.000000,0.000000
Mixture_126,Heart,0.000000,0.037094,0.037094
Mixture_126,Kidney,0.000000,0.033515,0.033515
Mixture_126,Liver,0.000000,0.034983,0.034983
Mixture_126,Lung,0.000000,0.031022,0.031022
Mixture_126,Neuron,0.000000,0.024322,0.024322
Mixture_126,Oligodendrocytes,0.000000,0.000000,0.000000
Mixture_126,Pancreas,0.000000,0.034097,0.034097
Mixture_126,Prostate,0.000000,0.034353,0.034353
Mixture_126,Skeletal,0.376159,0.333663,0.042496
Mixture_126,Small,0.000000,0.000000,0.000000
Mixture_127,Adipocytes,0.000000,0.000000,0.000000
Mixture_127,Aorta,0.000000,0.000000,0.000000
Mixture_127,Bladder,0.000000,0.000000,0.000000
Mixture_127,Blood,0.000000,0.025977,0.025977
Mixture_127,Bone,0.216096,0.138153,0.077943
Mixture_127,Cerebellum,0.000000,0.000000,0.000000
Mixture_127,Colon,0.000000,0.131963,0.131963
Mixture_127,Coronary,0.000000,0.000000,0.000000
Mixture_127,Cortex,0.000000,0.000000,0.000000
Mixture_127,Dermal,0.000000,0.000000,0.000000
Mixture_127,Epidermal,0.000000,0.000000,0.000000
Mixture_127,Gastric,0.000000,0.025275,0.025275
Mixture_127,Heart,0.000000,0.025479,0.025479
Mixture_127,Kidney,0.000000,0.000000,0.000000
Mixture_127,Liver,0.000000,0.212933,0.212933
Mixture_127,Lung,0.526251,0.383061,0.143189
Mixture_127,Neuron,0.000000,0.000000,0.000000
Mixture_127,Oligodendrocytes,0.000000,0.000000,0.000000
Mixture_127,Pancreas,0.000000,0.000000,0.000000
Mixture_127,Prostate,0.000000,0.000000,0.000000
Mixture_127,Skeletal,0.000000,0.000000,0.000000
Mixture_127,Small,0.257654,0.057159,0.200495
Mixture_128,Adipocytes,0.000000,0.000000,0.000000
Mixture_128,Aorta,0.000000,0.029195,0.029195
Mixture_128,Bladder,0.000000,0.027287,0.027287
Mixture_128,Blood,0.000000,0.000000,0.000000
Mixture_128,Bone,0.000000,0.000000,0.000000
Mixture_128,Cerebellum,0.000000,0.000000,0.000000
Mixture_128,Colon,0.000000,0.034644,0.034644
Mixture_128,Coronary,0.000000,0.000000,0.000000
Mixture_128,Cortex,0.000000,0.000000,0.000000
Mixture_128,Dermal,0.000000,0.000000,0.000000
Mixture_128,Epidermal,0.000000,0.028011,0.028011
Mixture_128,Gastric,0.000000,0.000000,0.000000
Mixture_128,Heart,0.554377,0.449579,0.104798
Mixture_128,Kidney,0.000000,0.000000,0.000000
Mixture_128,Liver,0.000000,0.042192,0.042192
Mixture_128,Lung,0.000000,0.053146,0.053146
Mixture_128,Neuron,0.245999,0.173797,0.072202
Mixture_128,Oligodendrocytes,0.000000,0.035071,0.035071
Mixture_128,Pancreas,0.000000,0.000000,0.000000
Mixture_128,Prostate,0.000000,0.049628,0.049628
Mixture_128,Skeletal,0.000000,0.023703,0.023703
Mixture_128,Small,0.199624,0.053749,0.145875
Mixture_129,Adipocytes,0.000000,0.000000,0.000000
Mixture_129,Aorta,0.000000,0.029757,0.029757
Mixture_129,Bladder,0.598036,0.573137,0.024899
Mixture_129,Blood,0.000000,0.000000,0.000000
Mixture_129,Bone,0.000000,0.028793,0.028793
Mixture_129,Cerebellum,0.000000,0.000000,0.000000
Mixture_129,Colon,0.000000,0.000000,0.000000
Mixture_129,Coronary,0.000000,0.000000,0.000000
Mixture_129,Cortex,0.000000,0.000000,0.000000
Mixture_129,Dermal,0.000000,0.000000,0.000000
Mixture_129,Epidermal,0.000000,0.000000,0.000000
Mixture_129,Gastric,0.066904,0.031027,0.035878
Mixture_129,Heart,0.006686,0.000000,0.006686
Mixture_129,Kidney,0.000000,0.000000,0.000000
Mixture_129,Liver,0.000000,0.000000,0.000000
Mixture_129,Lung,0.000000,0.000000,0.000000
Mixture_129,Neuron,0.000000,0.031987,0.031987
Mixture_129,Oligodendrocytes,0.000000,0.000000,0.000000
Mixture_129,Pancreas,0.000000,0.000000,0.000000
Mixture_129,Prostate,0.328374,0.305300,0.023074
Mixture_129,Skeletal,0.000000,0.000000,0.000000
Mixture_129,Small,0.000000,0.000000,0.000000
Mixture_13,Adipocytes,0.000000,0.032810,0.032810
Mixture_13,Aorta,0.000000,0.022586,0.022586
Mixture_13,Bladder,0.000000,0.000000,0.000000
Mixture_13,Blood,0.000000,0.025449,0.025449
Mixture_13,Bone,0.342600,0.300721,0.041879
Mixture_13,Cerebellum,0.536277,0.285198,0.251078
Mixture_13,Colon,0.000000,0.038585,0.038585
Mixture_13,Coronary,0.000000,0.000000,0.000000
Mixture_13,Cortex,0.081916,0.115581,0.033664
Mixture_13,Dermal,0.000000,0.042117,0.042117
Mixture_13,Epidermal,0.000000,0.029284,0.029284
Mixture_13,Gastric,0.000000,0.000000,0.000000
Mixture_13,Heart,0.000000,0.024979,0.024979
Mixture_13,Kidney,0.039207,0.000000,0.039207
Mixture_13,Liver,0.000000,0.000000,0.000000
Mixture_13,Lung,0.000000,0.029122,0.029122
Mixture_13,Neuron,0.000000,0.025781,0.025781
Mixture_13,Oligodendrocytes,0.000000,0.000000,0.000000
Mixture_13,Pancreas,0.000000,0.000000,0.000000
Mixture_13,Prostate,0.000000,0.027789,0.027789
Mixture_13,Skeletal,0.000000,0.000000,0.000000
Mixture_13,Small,0.000000,0.000000,0.000000
Mixture_130,Adipocytes,0.000000,0.032641,0.032641
Mixture_130,Aorta,0.000000,0.000000,0.000000
Mixture_130,Bladder,0.000000,0.000000,0.000000
Mixture_130,Blood,0.000000,0.000000,0.000000
Mixture_130,Bone,0.000000,0.054236,0.054236
Mixture_130,Cerebellum,0.000000,0.000000,0.000000
Mixture_130,Colon,0.000000,0.044085,0.044085
Mixture_130,Coronary,0.000000,0.000000,0.000000
Mixture_130,Cortex,0.000000,0.065384,0.065384
Mixture_130,Dermal,0.174473,0.049775,0.124698
Mixture_130,Epidermal,0.000000,0.000000,0.000000
Mixture_130,Gastric,0.000000,0.037725,0.037725
Mixture_130,Heart,0.000000,0.041118,0.041118
Mixture_130,Kidney,0.000000,0.026336,0.026336
Mixture_130,Liver,0.000000,0.063212,0.063212
Mixture_130,Lung,0.000000,0.040475,0.040475
Mixture_130,Neuron,0.157090,0.041972,0.115118
Mixture_130,Oligodendrocytes,0.000000,0.000000,0.000000
Mixture_130,Pancreas,0.162663,0.061066,0.101597
Mixture_130,Prostate,0.505773,0.441975,0.063799
Mixture_130,Skeletal,0.000000,0.000000,0.000000
Mixture_130,Small,0.000000,0.000000,0.000000
Mixture_131,Adipocytes,0.000000,0.000000,0.000000
Mixture_131,Aorta,0.000000,0.000000,0.000000
Mixture_131,Bladder,0.000000,0.000000,0.000000
Mixture_131,Blood,0.056799,0.040953,0.015846
Mixture_131,Bone,0.000000,0.072521,0.072521
Mixture_131,Cerebellum,0.000000,0.000000,0.000000
Mixture_131,Colon,0.000000,0.028761,0.028761
Mixture_131,Coronary,0.000000,0.000000,0.000000
Mixture_131,Cortex,0.000000,0.051035,0.051035
Mixture_131,Dermal,0.000000,0.000000,0.000000
Mixture_131,Epidermal,0.057734,0.032061,0.025673
Mixture_131,Gastric,0.146484,0.044507,0.101977
Mixture_131,Heart,0.264576,0.226353,0.038223
Mixture_131,Kidney,0.000000,0.000000,0.000000
Mixture_131,Liver,0.000000,0.040105,0.040105
Mixture_131,Lung,0.000000,0.047377,0.047377
Mixture_131,Neuron,0.474408,0.340524,0.133884
Mixture_131,Oligodendrocytes,0.000000,0.039742,0.039742
Mixture_131,Pancreas,0.000000,0.000000,0.000000
Mixture_131,Prostate,0.000000,0.036060,0.036060
Mixture_131,Skeletal,0.000000,0.000000,0.000000
Mixture_131,Small,0.000000,0.000000,0.000000
Mixture_132,Adipocytes,0.000000,0.036524,0.036524
Mixture_132,Aorta,0.000000,0.000000,0.000000
Mixture_132,Bladder,0.189777,0.089987,0.099790
Mixture_132,Blood,0.000000,0.031326,0.031326
Mixture_132,Bone,0.000000,0.027574,0.027574
Mixture_132,Cerebellum,0.000000,0.000000,0.000000
Mixture_132,Colon,0.000000,0.045945,0.045945
Mixture_132,Coronary,0.032666,0.022679,0.009987
Mixture_132,Cortex,0.000000,0.043036,0.043036
Mixture_132,Dermal,0.369834,0.197749,0.172085
Mixture_132,Epidermal,0.143487,0.052490,0.090997
Mixture_132,Gastric,0.000000,0.044825,0.044825
Mixture_132,Heart,0.000000,0.033793,0.033793
Mixture_132,Kidney,0.000000,0.056468,0.056468
Mixture_132,Liver,0.000000,0.025945,0.025945
Mixture_132,Lung,0.000000,0.064310,0.064310
Mixture_132,Neuron,0.000000,0.000000,0.000000
Mixture_132,Oligodendrocytes,0.000000,0.000000,0.000000
Mixture_132,Pancreas,0.264236,0.159570,0.104666
Mixture_132,Prostate,0.000000,0.042938,0.042938
Mixture_132,Skeletal,0.000000,0.024842,0.024842
Mixture_132,Small,0.000000,0.000000,0.000000
Mixture_133,Adipocytes,0.000000,0.030832,0.030832
Mixture_133,Aorta,0.000000,0.000000,0.000000
Mixture_133,Bladder,0.000000,0.000000,0.000000
Mixture_133,Blood,0.000000,0.000000,0.000000
Mixture_133,Bone,0.000000,0.037950,0.037950
Mixture_133,Cerebellum,0.000000,0.000000,0.000000
Mixture_133,Colon,0.000000,0.000000,0.000000
Mixture_133,Coronary,0.000000,0.000000,0.000000
Mixture_133,Cortex,0.524319,0.483887,0.040432
Mixture_133,Dermal,0.000000,0.000000,0.000000
Mixture_133,Epidermal,0.000000,0.000000,0.000000
Mixture_133,Gastric,0.000000,0.036016,0.036016
Mixture_133,Heart,0.000000,0.000000,0.000000
Mixture_133,Kidney,0.279046,0.154317,0.124729
Mixture_133,Liver,0.000000,0.000000,0.000000
Mixture_133,Lung,0.000000,0.034698,0.034698
Mixture_133,Neuron,0.000000,0.050843,0.050843
Mixture_133,Oligodendrocytes,0.000000,0.030471,0.030471
Mixture_133,Pancreas,0.000000,0.000000,0.000000
Mixture_133,Prostate,0.000000,0.040736,0.040736
Mixture_133,Skeletal,0.196635,0.100249,0.096385
Mixture_133,Small,0.000000,0.000000,0.000000
Mixture_134,Adipocytes,0.000000,0.000000,0.000000
Mixture_134,Aorta,0.000000,0.000000,0.000000
Mixture_134,Bladder,0.000000,0.000000,0.000000
Mixture_134,Blood,0.000000,0.000000,0.000000
Mixture_134,Bone,0.000000,0.000000,0.000000
Mixture_134,Cerebellum,0.000000,0.000000,0.000000
Mixture_134,Colon,0.077442,0.056899,0.020542
Mixture_134,Coronary,0.000000,0.000000,0.000000
Mixture_134,Cortex,0.000000,0.000000,0.000000
Mixture_134,Dermal,0.000000,0.000000,0.000000
Mixture_134,Epidermal,0.000000,0.000000,0.000000
Mixture_134,Gastric,0.000000,0.031682,0.031682
Mixture_134,Heart,0.214430,0.135550,0.078880
Mixture_134,Kidney,0.000000,0.000000,0.000000
Mixture_134,Liver,0.000000,0.000000,0.000000
Mixture_134,Lung,0.000000,0.030281,0.030281
Mixture_134,Neuron,0.000000,0.000000,0.000000
Mixture_134,Oligodendrocytes,0.636160,0.703004,0.066844
Mixture_134,Pancreas,0.000000,0.000000,0.000000
Mixture_134,Prostate,0.071969,0.042585,0.029384
Mixture_134,Skeletal,0.000000,0.000000,0.000000
Mixture_134,Small,0.000000,0.000000,0.000000
Mixture_135,Adipocytes,0.000000,0.033897,0.033897
Mixture_135,Aorta,0.000000,0.000000,0.000000
Mixture_135,Bladder,0.000000,0.000000,0.000000
Mixture_135,Blood,0.170081,0.000000,0.170081
Mixture_135,Bone,0.000000,0.030877,0.030877
Mixture_135,Cerebellum,0.000000,0.000000,0.000000
Mixture_135,Colon,0.000000,0.082080,0.082080
Mixture_135,Coronary,0.000000,0.000000,0.000000
Mixture_135,Cortex,0.000000,0.076835,0.076835
Mixture_135,Dermal,0.000000,0.000000,0.000000
Mixture_135,Epidermal,0.000000,0.030474,0.030474
Mixture_135,Gastric,0.000000,0.000000,0.000000
Mixture_135,Heart,0.000000,0.030170,0.030170
Mixture_135,Kidney,0.488451,0.385043,0.103408
Mixture_135,Liver,0.000000,0.035828,0.035828
Mixture_135,Lung,0.000000,0.100914,0.100914
Mixture_135,Neuron,0.000000,0.000000,0.000000
Mixture_135,Oligodendrocytes,0.000000,0.000000,0.000000
Mixture_135,Pancreas,0.000000,0.000000,0.000000
Mixture_135,Prostate,0.000000,0.028168,0.028168
Mixture_135,Skeletal,0.341467,0.165716,0.175752
Mixture_135,Small,0.000000,0.000000,0.000000
Mixture_136,Adipocytes,0.000000,0.000000,0.000000
Mixture_136,Aorta,0.000000,0.000000,0.000000
Mixture_136,Bladder,0.000000,0.000000,0.000000
Mixture_136,Blood,0.000000,0.000000,0.000000
Mixture_136,Bone,0.000000,0.028244,0.028244
Mixture_136,Cerebellum,0.000000,0.000000,0.000000
Mixture_136,Colon,0.035485,0.000000,0.035485
Mixture_136,Coronary,0.000000,0.000000,0.000000
Mixture_136,Cortex,0.000000,0.000000,0.000000
Mixture_136,Dermal,0.000000,0.000000,0.000000
Mixture_136,Epidermal,0.000000,0.000000,0.000000
Mixture_136,Gastric,0.055291,0.035399,0.019892
Mixture_136,Heart,0.000000,0.000000,0.000000
Mixture_136,Kidney,0.067080,0.000000,0.067080
Mixture_136,Liver,0.000000,0.000000,0.000000
Mixture_136,Lung,0.000000,0.026519,0.026519
Mixture_136,Neuron,0.842145,0.883953,0.041809
Mixture_136,Oligodendrocytes,0.000000,0.000000,0.000000
Mixture_136,Pancreas,0.000000,0.000000,0.000000
Mixture_136,Prostate,0.000000,0.025885,0.025885
Mixture_136,Skeletal,0.000000,0.000000,0.000000
Mixture_136,Small,0.000000,0.000000,0.000000
Mixture_137,Adipocytes,0.000000,0.033861,0.033861
Mixture_137,Aorta,0.000000,0.000000,0.000000
Mixture_137,Bladder,0.000000,0.000000,0.000000
Mixture_137,Blood,0.000000,0.000000,0.000000
Mixture_137,Bone,0.000000,0.041990,0.041990
Mixture_137,Cerebellum,0.000000,0.000000,0.000000
Mixture_137,Colon,0.000000,0.042440,0.042440
Mixture_137,Coronary,0.000000,0.000000,0.000000
Mixture_137,Cortex,0.000000,0.039270,0.039270
Mixture_137,Dermal,0.000000,0.000000,0.000000
Mixture_137,Epidermal,0.000000,0.000000,0.000000
Mixture_137,Gastric,0.000000,0.034736,0.034736
Mixture_137,Heart,0.000000,0.023060,0.023060
Mixture_137,Kidney,0.000000,0.000000,0.000000
Mixture_137,Liver,0.000000,0.037837,0.037837
